earnings,byr,race,interval,eligible
0.0,51,white,47,False
0.0,53,white,27,False
23217.9204484,52,white,54,False
13916.1791931,53,white,47,False
33304.918676,51,nonwhite,33,False
26373.9160287,51,white,3,True
20057.6955383,53,nonwhite,68,False
15962.3771827,51,nonwhite,51,False
0.0,51,white,61,False
6033.76054773,53,white,56,False
10115.8480999,51,white,3,True
0.0,51,white,4,True
0.0,52,white,18,True
0.0,50,white,22,True
10175.7405294,53,white,63,False
0.0,52,white,15,True
0.0,50,nonwhite,45,False
16700.883242,52,white,44,False
26512.9400416,51,white,15,True
26734.2313629,51,nonwhite,36,False
0.0,51,nonwhite,65,False
11591.3470244,52,white,29,False
6329.55051079,52,white,37,False
0.0,52,white,21,False
20383.739319,50,white,23,True
0.0,50,nonwhite,6,True
13215.1922556,52,white,30,False
24041.9404837,53,white,31,False
14357.1670029,53,white,68,False
13632.2139729,52,white,32,False
17001.492997,52,white,4,True
5203.64955293,53,white,29,False
0.0,52,white,37,False
8854.68344872,51,nonwhite,56,False
0.0,53,nonwhite,65,False
18601.0094701,52,white,70,False
50844.5970837,50,white,50,False
0.0,52,nonwhite,2,True
27105.7720727,53,white,31,False
1683.15712896,53,white,8,True
12655.5189638,50,white,2,True
18020.9161501,50,white,46,False
11776.3640992,53,white,48,False
15179.6635425,51,nonwhite,7,True
23046.4525587,50,white,60,False
9772.8592236,53,white,42,False
12937.742994,52,white,40,False
0.0,51,white,16,True
14342.7901038,52,nonwhite,69,False
0.0,52,nonwhite,24,False
13778.3933993,50,nonwhite,62,False
10624.3118602,53,white,63,False
5699.27231085,53,white,35,False
4977.27940574,51,nonwhite,35,False
0.0,50,white,7,True
0.0,53,white,36,False
7436.03528994,50,white,16,True
26292.3968599,52,white,56,False
5398.01782036,52,nonwhite,67,False
0.0,53,white,19,True
0.0,52,white,12,True
0.0,53,white,26,False
27444.8036399,51,white,34,False
19875.4033955,52,white,34,False
0.0,51,nonwhite,30,False
12745.6534733,52,white,4,True
7499.24960221,52,white,61,False
15052.0255149,52,white,8,True
0.0,53,nonwhite,41,False
13647.5985891,52,nonwhite,1,True
0.0,52,nonwhite,30,False
27314.949616,53,white,27,False
0.0,53,white,32,False
0.0,52,white,35,False
0.0,50,white,30,True
18098.187487,53,white,59,False
13578.8728775,52,white,34,False
1267.0229417,52,white,1,True
0.0,52,nonwhite,60,False
0.0,50,white,1,True
11155.7933944,53,white,71,False
0.0,50,nonwhite,31,True
15591.7760614,53,white,34,False
0.0,51,white,13,True
27238.9169656,51,white,53,False
0.0,50,white,51,False
11569.8312806,53,nonwhite,58,False
0.0,51,white,64,False
11975.0801987,51,nonwhite,27,False
0.0,51,nonwhite,35,False
0.0,50,white,45,False
0.0,50,white,37,True
11828.1913871,53,white,7,True
10318.5565748,51,white,45,False
15417.302937,53,white,31,False
7012.72411867,53,nonwhite,22,False
28145.0364623,50,white,38,True
0.0,52,white,17,True
0.0,52,nonwhite,32,False
0.0,51,white,55,False
0.0,50,white,20,True
9683.71299082,52,white,9,True
0.0,51,white,19,True
4807.13677484,52,white,31,False
130376.529662,52,white,22,False
0.0,53,white,70,False
386529.346164,51,nonwhite,30,False
27693.4729142,51,white,9,True
7759.78070597,50,nonwhite,34,True
23501.0525197,51,white,52,False
0.0,52,white,22,False
0.0,50,white,4,True
0.0,52,white,16,True
0.0,50,nonwhite,58,False
0.0,51,white,56,False
0.0,52,white,37,False
13247.5274001,52,white,48,False
12649.7601888,52,white,9,True
14661.266174,53,nonwhite,63,False
0.0,53,nonwhite,9,True
24368.120355,50,nonwhite,10,True
16877.2882482,51,white,64,False
0.0,53,white,47,False
15996.9984539,50,nonwhite,56,False
21006.244178,52,white,38,False
0.0,52,nonwhite,2,True
0.0,53,white,34,False
17251.679787,51,white,67,False
11627.9104107,52,white,43,False
0.0,50,white,37,True
0.0,51,white,35,False
41782.2878428,53,white,61,False
13154.3654551,52,white,21,False
11842.9235699,53,white,11,True
21429.1535917,50,white,26,True
10054.9936288,52,white,57,False
8265.39275549,50,white,30,True
5847.22724642,51,white,25,True
0.0,51,white,14,True
18862.235122,50,white,8,True
4295.99225718,53,nonwhite,36,False
0.0,52,white,50,False
4322.73112286,53,white,13,True
11682.5884075,50,white,4,True
19279.6681552,53,white,28,False
11018.7293997,50,white,43,False
14198.8984941,50,white,40,False
14187.1600166,53,white,16,True
11162.3605561,52,nonwhite,62,False
15360.2467421,52,white,7,True
13871.0657505,50,white,26,True
8554.88444122,53,white,18,True
14391.4300466,51,white,37,False
26285.426766,51,white,25,True
14566.1814802,51,white,51,False
0.0,50,nonwhite,8,True
9674.59966237,52,nonwhite,66,False
15914.9494269,52,white,15,True
0.0,50,nonwhite,10,True
9697.49491565,50,white,6,True
39557.3425662,50,white,2,True
7406.48365895,51,white,48,False
18212.6049471,50,white,56,False
13225.546408,52,white,59,False
7780.12590536,52,white,50,False
0.0,53,white,63,False
29401.3257664,50,white,29,True
8293.30654654,51,nonwhite,72,False
0.0,50,white,20,True
0.0,51,nonwhite,42,False
22312.5081849,50,white,73,False
17017.9158191,52,white,61,False
8527.66070704,53,white,53,False
0.0,53,white,69,False
0.0,53,white,21,False
8935.94299358,53,white,13,True
0.0,51,white,70,False
0.0,52,white,29,False
23756.1432555,53,white,18,True
0.0,51,white,55,False
15479.1974625,51,white,2,True
0.0,52,white,17,True
4734.89262162,50,white,47,False
7999.62219762,51,white,12,True
38743.8730466,53,white,40,False
8916.12012256,50,white,33,True
7578.10124727,53,white,71,False
0.0,53,white,29,False
28210.2949394,53,white,61,False
6418.31014205,51,white,1,True
12300.5006286,52,white,69,False
13308.6287226,51,white,27,False
18810.466574,51,white,64,False
22994.5707218,50,white,25,True
11688.3384196,51,white,26,False
0.0,52,white,59,False
9996.91056021,51,white,44,False
0.0,51,white,53,False
19116.5923393,52,white,7,True
0.0,53,nonwhite,43,False
19494.8321519,53,white,55,False
28716.5327455,52,white,45,False
0.0,53,white,38,False
15065.4982491,50,white,47,False
0.0,52,white,24,False
8216.28722482,52,white,36,False
4949.75606613,52,nonwhite,6,True
14994.4093881,53,white,60,False
0.0,52,nonwhite,23,False
0.0,50,nonwhite,56,False
25577.1708139,53,white,24,False
19245.9214065,53,white,39,False
0.0,50,white,27,True
14027.1693678,50,white,45,False
0.0,52,nonwhite,16,True
0.0,53,white,30,False
10678.33998,53,white,58,False
10274.4129828,50,white,22,True
22294.0193383,51,white,72,False
16152.9726337,51,nonwhite,13,True
7701.47738828,52,white,10,True
28577.5158168,50,white,31,True
20963.1452046,51,white,3,True
7386.22744046,51,white,63,False
11373.194331,51,white,1,True
12749.0112477,53,nonwhite,62,False
5530.31807673,50,nonwhite,34,True
11287.0822214,52,white,22,False
5366.2903622,51,white,40,False
20878.174822,50,nonwhite,31,True
23157.5608456,50,nonwhite,12,True
18553.862588,51,white,64,False
27886.4936986,52,white,26,False
0.0,51,white,30,False
0.0,53,white,28,False
0.0,51,nonwhite,27,False
0.0,50,white,6,True
20937.7706827,52,white,25,False
0.0,52,white,56,False
13070.5003266,53,white,60,False
25905.7145048,52,white,45,False
5650.70369334,53,white,32,False
31914.5612441,53,white,35,False
5932.39564604,53,white,53,False
25201.5010304,51,white,45,False
6538.63983668,52,white,62,False
0.0,53,nonwhite,48,False
0.0,53,white,30,False
0.0,51,white,53,False
11310.5645406,52,white,25,False
36946.5949828,52,white,38,False
0.0,50,white,2,True
13307.503244,51,white,3,True
14608.1754259,50,nonwhite,38,True
8448.66351217,53,nonwhite,28,False
20415.4978099,51,white,56,False
26438.3631133,53,white,5,True
0.0,50,white,31,True
0.0,52,white,73,False
0.0,51,nonwhite,53,False
0.0,52,white,61,False
12547.8525209,50,white,59,False
15880.5492469,53,white,62,False
4288.41627293,53,white,70,False
0.0,53,nonwhite,45,False
11714.0059909,51,white,3,True
21064.3400343,51,white,57,False
0.0,51,white,46,False
13470.7432705,53,white,7,True
3811.19595038,52,white,24,False
7350.87954949,50,white,4,True
17120.9540097,53,white,59,False
10910.8531137,50,white,1,True
0.0,50,white,57,False
35556.0865656,51,white,44,False
20286.1302426,52,nonwhite,49,False
24270.6496606,52,white,29,False
6911.7379949,52,white,72,False
45175.9833768,51,white,28,False
36494.177261,52,nonwhite,42,False
8058.26046639,53,white,19,True
0.0,52,nonwhite,63,False
10734.3249657,53,white,22,False
19869.1664586,53,white,36,False
29517.8078957,51,white,38,False
27397.9610334,52,nonwhite,21,False
9831.85772107,52,white,72,False
0.0,53,white,10,True
21932.6213982,52,white,47,False
19616.3496337,51,white,71,False
11201.3365763,51,nonwhite,54,False
30063.536104,51,white,42,False
6393.90326666,53,white,22,False
6261.69959166,53,nonwhite,30,False
0.0,51,nonwhite,12,True
0.0,53,white,68,False
13132.8645075,53,nonwhite,56,False
15703.7569426,51,white,63,False
13443.1898943,52,white,34,False
4796.083261,52,nonwhite,59,False
19064.5906901,50,white,58,False
8070.32674268,51,nonwhite,48,False
0.0,53,nonwhite,34,False
15607.1898013,51,white,59,False
0.0,53,white,16,True
17993.1100225,53,white,52,False
9874.84158807,51,white,58,False
12447.4867834,51,white,60,False
125531.602251,52,white,45,False
14323.5893086,52,white,63,False
28441.4424269,51,white,69,False
15196.6967943,53,white,67,False
0.0,53,white,2,True
27197.9514602,51,white,64,False
9541.19769345,53,white,38,False
17435.351591,52,white,32,False
11971.0653556,50,white,34,True
13620.4757268,51,white,60,False
12359.1063463,52,white,19,True
8289.26323357,53,white,24,False
20712.4580126,50,white,48,False
12991.5873202,50,nonwhite,22,True
29630.5936649,53,white,10,True
11023.429544,53,nonwhite,44,False
10983.9633075,51,white,9,True
0.0,50,white,24,True
0.0,53,white,52,False
16831.7364905,52,nonwhite,65,False
0.0,50,white,6,True
15940.1265921,52,white,17,True
10539.6728452,53,white,56,False
9299.88655498,53,white,57,False
20397.4726102,53,white,31,False
17726.5624061,53,nonwhite,60,False
12948.6953336,51,nonwhite,45,False
18485.128146,53,white,32,False
0.0,51,white,67,False
11142.4176082,50,white,46,False
14639.9705748,52,nonwhite,9,True
22782.7624285,52,white,7,True
28586.738601,52,white,67,False
17070.3954559,50,white,70,False
5783.57597031,51,white,60,False
6769.41921058,51,white,58,False
14434.5254128,53,white,38,False
14027.6024228,53,white,44,False
11267.0485533,53,white,67,False
6828.29914025,52,nonwhite,14,True
16580.2311718,51,white,39,False
0.0,51,white,65,False
0.0,51,white,60,False
8194.90842962,53,white,31,False
10669.1409967,52,white,66,False
16516.3570469,51,white,18,True
0.0,51,white,33,False
14839.7280383,53,white,36,False
0.0,50,white,63,False
13737.5532948,53,white,18,True
0.0,50,nonwhite,37,True
14739.5195223,53,white,34,False
6647.73236508,53,white,15,True
0.0,52,white,7,True
11295.9306486,52,white,69,False
17135.8597683,53,white,34,False
0.0,53,white,29,False
0.0,52,white,60,False
22663.5177658,53,white,31,False
11204.1049446,53,white,27,False
18009.2155223,52,white,54,False
24879.3107061,50,white,18,True
25347.981164,53,white,35,False
5724.15045796,53,white,42,False
0.0,52,nonwhite,52,False
7568.46812346,52,white,27,False
13049.2019078,52,white,51,False
8111.03455727,51,white,25,True
45779.5422375,51,white,39,False
10625.3853621,50,white,69,False
0.0,51,nonwhite,14,True
13211.5711284,52,white,68,False
20714.4328206,50,white,32,True
0.0,50,white,42,False
15820.1615966,50,white,66,False
0.0,53,white,18,True
16871.1768868,51,white,49,False
18010.0417688,52,white,13,True
8985.35573704,51,white,46,False
21040.4886062,50,white,4,True
0.0,53,white,72,False
5663.10868822,52,white,62,False
8648.89463599,53,white,71,False
11842.9154944,52,white,28,False
0.0,51,nonwhite,56,False
14981.6763302,50,white,4,True
0.0,53,nonwhite,34,False
16380.7162756,50,white,18,True
17904.4119,53,white,60,False
8425.52343694,52,white,19,True
19373.0464858,51,white,50,False
14554.0238534,51,white,66,False
10321.0084936,52,white,32,False
13349.0313089,53,nonwhite,12,True
0.0,52,white,30,False
8895.99657659,53,white,6,True
18368.5212917,50,white,54,False
12556.5216666,50,white,71,False
0.0,50,nonwhite,65,False
0.0,50,white,1,True
11957.426012,53,white,48,False
0.0,51,white,36,False
22536.2732203,53,white,57,False
0.0,51,white,72,False
38777.6963049,51,white,16,True
13154.5183215,50,white,34,True
0.0,53,white,40,False
17906.1066156,53,white,13,True
11138.1849807,51,white,52,False
14843.5724094,53,white,71,False
9769.69277576,52,white,36,False
11890.8979778,50,white,46,False
0.0,51,white,62,False
0.0,51,white,65,False
19586.3596374,50,white,72,False
8738.63257588,52,white,7,True
0.0,51,white,9,True
21829.5622048,51,white,30,False
0.0,51,white,4,True
0.0,51,nonwhite,16,True
6313.52383537,52,white,11,True
11103.2255199,53,nonwhite,66,False
7009.18758257,53,white,8,True
0.0,52,white,62,False
26542.9131555,52,nonwhite,12,True
24781.8416226,52,nonwhite,62,False
0.0,53,white,66,False
0.0,53,nonwhite,63,False
0.0,52,white,1,True
13080.9544363,51,white,47,False
0.0,51,white,50,False
9672.00676997,52,nonwhite,55,False
41618.0230445,52,white,2,True
3932.12639689,53,white,30,False
34302.5145248,51,white,45,False
7017.45001159,53,nonwhite,51,False
13803.7525009,53,white,5,True
0.0,52,white,37,False
14037.3463474,50,white,5,True
20780.7340503,52,white,25,False
18766.0898941,53,white,21,False
14206.1268436,52,nonwhite,22,False
0.0,50,white,34,True
0.0,52,white,54,False
10179.2139955,53,nonwhite,8,True
15295.9158364,51,nonwhite,16,True
10916.913947,50,white,37,True
19638.7424465,53,white,8,True
17032.9073351,52,white,25,False
0.0,52,nonwhite,52,False
9932.9272095,53,white,25,False
12544.4383503,50,white,58,False
0.0,53,nonwhite,5,True
0.0,52,white,72,False
7843.56212389,53,nonwhite,34,False
14027.4051975,53,nonwhite,31,False
1103.08132218,52,white,12,True
16917.4949182,52,nonwhite,42,False
0.0,50,nonwhite,19,True
23472.0693789,51,white,24,True
15797.481144,50,white,24,True
11056.8004824,52,white,25,False
4699.66252985,53,nonwhite,58,False
0.0,50,nonwhite,69,False
18283.1897699,51,white,16,True
17562.1811546,52,white,58,False
11749.4422843,50,white,30,True
27272.5676996,50,white,64,False
13911.5009428,50,white,55,False
8588.75879553,50,white,23,True
23090.6509363,51,white,69,False
25793.1867026,52,white,23,False
28831.7833536,51,white,51,False
13159.8468991,52,white,16,True
13167.4833679,51,white,10,True
38506.8911167,50,white,45,False
17988.8325423,50,white,9,True
0.0,53,nonwhite,33,False
25572.7411236,51,white,46,False
18101.2531947,52,white,9,True
5621.13947221,53,white,27,False
20135.4727496,52,nonwhite,44,False
19160.0206587,53,white,60,False
7042.34675201,52,white,41,False
13888.3946985,50,nonwhite,67,False
24164.2770818,52,white,54,False
8717.72759329,51,white,14,True
13496.1807673,51,white,62,False
9214.09479743,53,white,53,False
0.0,52,white,56,False
16151.2218913,51,white,42,False
0.0,51,nonwhite,14,True
11181.598781,53,nonwhite,49,False
15565.5141844,51,white,18,True
17937.6203897,52,white,32,False
0.0,51,white,9,True
13268.2139939,52,white,71,False
18777.8755891,50,white,35,True
12041.3123634,53,white,1,True
24902.8815641,52,white,3,True
0.0,51,white,27,False
0.0,53,white,12,True
11864.2804944,52,white,5,True
0.0,53,white,19,True
16242.6594788,50,white,49,False
18939.85258,51,white,16,True
16242.8080063,50,white,8,True
13289.3523601,52,nonwhite,46,False
0.0,50,white,69,False
7282.0250735,52,white,4,True
35400.0217721,53,white,55,False
27675.0561043,52,white,25,False
13716.6799879,50,white,12,True
7821.50332829,52,white,12,True
0.0,53,nonwhite,2,True
20791.4508336,52,white,64,False
1095.48537565,53,nonwhite,15,True
12137.025631,51,white,46,False
23294.1268561,52,white,47,False
10986.2098389,52,white,46,False
6915.10329333,50,white,26,True
9573.10813722,53,white,8,True
0.0,50,nonwhite,36,True
0.0,50,white,37,True
14196.9172556,50,white,58,False
18714.3037527,50,nonwhite,4,True
19201.569646,52,white,59,False
68184.092585,52,white,18,True
0.0,51,white,66,False
0.0,52,white,60,False
0.0,51,nonwhite,34,False
9767.35053621,52,white,51,False
15303.2293068,52,white,40,False
13158.5936012,52,white,56,False
11020.6768537,52,white,72,False
12432.7855146,53,white,65,False
0.0,51,white,61,False
8201.42327646,52,nonwhite,31,False
0.0,51,white,7,True
3369.04974219,52,white,61,False
4645.64453016,51,white,31,False
8514.71272817,52,white,21,False
12554.3983408,52,white,30,False
0.0,51,nonwhite,48,False
0.0,53,nonwhite,67,False
0.0,50,white,43,False
24536.3886745,52,white,53,False
5490.75801127,53,nonwhite,50,False
0.0,53,white,32,False
11182.2620321,53,white,32,False
21359.3643826,53,white,7,True
6289.68348839,52,white,67,False
0.0,53,white,51,False
0.0,50,nonwhite,26,True
8819.01668095,50,white,15,True
11349.0612301,52,white,10,True
0.0,53,nonwhite,8,True
0.0,52,white,15,True
33024.3605597,52,white,51,False
0.0,52,white,49,False
3461.016642,52,nonwhite,19,True
42601.7757873,51,white,41,False
20981.0585453,53,white,47,False
6922.47124349,52,white,4,True
22685.4339809,52,white,27,False
0.0,52,nonwhite,48,False
0.0,53,white,3,True
8940.6579978,52,white,28,False
0.0,52,white,26,False
21350.7229265,52,white,53,False
19320.6271993,50,white,68,False
11064.1066121,51,white,71,False
0.0,51,white,52,False
0.0,53,white,62,False
16806.7889926,53,white,18,True
0.0,53,white,50,False
21628.3985751,53,white,37,False
22028.8902596,50,white,35,True
13464.0963074,50,white,71,False
10744.4735555,53,white,54,False
19018.582783,51,white,45,False
9927.41424744,53,white,72,False
0.0,52,white,6,True
22532.7269951,50,white,62,False
0.0,50,nonwhite,47,False
40376.7457873,53,white,18,True
9998.39426089,50,white,71,False
0.0,50,white,54,False
0.0,53,white,52,False
0.0,50,nonwhite,7,True
17553.5427619,50,white,1,True
6973.33879355,53,white,71,False
13924.7111892,50,white,2,True
0.0,50,white,18,True
5876.63077938,53,white,39,False
16110.9525181,53,white,25,False
18851.2759889,52,white,4,True
13171.8138483,51,white,30,False
15814.855082,51,white,11,True
30118.9299089,51,white,21,True
12275.9625037,53,white,37,False
16712.68561,51,white,54,False
5423.82132539,52,white,53,False
0.0,52,nonwhite,15,True
7514.97614266,53,white,33,False
28242.8014118,51,white,47,False
23152.4405111,51,white,12,True
11747.3741658,52,white,46,False
25513.5935361,52,white,21,False
10906.9516793,53,white,26,False
16449.1397118,51,white,25,True
0.0,50,white,25,True
0.0,51,nonwhite,29,False
12781.6816723,52,nonwhite,13,True
16967.6461436,51,white,6,True
10077.8091761,52,white,37,False
18168.2921733,50,white,15,True
0.0,53,nonwhite,50,False
8134.9414268,50,white,65,False
0.0,51,nonwhite,7,True
15591.0353135,51,nonwhite,55,False
0.0,52,nonwhite,1,True
6921.28494486,53,white,42,False
19205.3719282,52,white,17,True
16510.9650755,50,white,37,True
16077.7567677,50,white,45,False
8800.52094455,53,nonwhite,17,True
0.0,52,white,41,False
9628.74981774,50,white,29,True
19801.5230105,52,white,73,False
0.0,53,white,38,False
9718.726778,52,nonwhite,45,False
14379.3453459,50,white,38,True
16971.7463677,53,white,54,False
11550.455469,50,nonwhite,26,True
17811.5850194,53,white,59,False
0.0,50,nonwhite,70,False
0.0,51,white,33,False
7890.28241013,52,white,9,True
21723.2399635,51,nonwhite,49,False
12467.4770373,51,nonwhite,48,False
8833.31991678,53,white,34,False
8473.67112759,53,white,65,False
9391.53733851,50,nonwhite,61,False
0.0,53,nonwhite,4,True
9356.46496179,51,white,39,False
15139.7872449,52,white,51,False
0.0,50,nonwhite,55,False
11359.7447071,52,white,24,False
11951.5021016,53,white,33,False
0.0,52,white,48,False
14438.830856,53,white,45,False
0.0,50,white,4,True
39427.5730514,51,white,30,False
8583.65740767,51,nonwhite,28,False
7692.85518282,51,white,68,False
6516.92514064,52,nonwhite,7,True
8318.90680013,53,white,44,False
0.0,53,white,29,False
0.0,51,white,37,False
0.0,53,white,48,False
13645.1073584,51,white,38,False
22006.4860707,51,white,54,False
555.747342029,50,white,31,True
4427.34709738,51,nonwhite,8,True
0.0,50,nonwhite,60,False
8988.02762694,53,white,49,False
9946.78160377,53,white,34,False
9682.10906878,52,nonwhite,39,False
43676.1179302,51,white,4,True
14834.5390098,51,white,34,False
13319.5320435,53,white,40,False
13826.0889541,52,white,29,False
15884.937572,51,nonwhite,37,False
9188.1923413,50,white,5,True
10699.8829178,51,white,13,True
0.0,52,white,1,True
58887.9715419,51,white,38,False
12325.7956773,53,white,60,False
23013.5191081,50,nonwhite,21,True
0.0,53,nonwhite,7,True
26360.790033,51,nonwhite,24,True
0.0,52,white,73,False
15741.2299329,51,nonwhite,44,False
14719.2081279,50,white,63,False
19028.639396,53,white,73,False
0.0,52,white,32,False
9596.09710606,51,nonwhite,14,True
7184.82095367,51,nonwhite,37,False
0.0,50,white,12,True
0.0,51,white,56,False
228122.173623,52,white,22,False
0.0,50,white,25,True
17918.4973492,51,white,31,False
0.0,52,white,21,False
0.0,50,white,37,True
2438.88352657,53,nonwhite,44,False
19261.6515281,51,white,23,True
13035.8170508,50,nonwhite,48,False
11314.8059694,51,white,8,True
23057.3601927,51,white,38,False
17339.6007604,50,white,70,False
13195.7352321,53,white,26,False
0.0,53,nonwhite,22,False
10272.988382,53,white,30,False
7824.42756185,50,nonwhite,1,True
52287.1236389,53,white,15,True
15560.3871811,53,white,30,False
40422.6630148,51,white,46,False
16536.9565114,53,white,13,True
0.0,52,white,17,True
0.0,52,white,12,True
5353.36162157,53,white,26,False
3554.78145373,50,white,47,False
16711.2170767,53,white,20,False
14386.5073664,52,white,27,False
13505.5185844,51,white,55,False
26512.4242739,52,white,25,False
0.0,50,white,9,True
7031.30310917,53,nonwhite,23,False
0.0,52,white,42,False
10890.3005107,51,white,50,False
13837.0151722,53,white,6,True
15927.5835949,51,white,73,False
14535.0788134,53,nonwhite,33,False
12957.3267113,53,nonwhite,58,False
0.0,50,nonwhite,55,False
27515.3393741,51,nonwhite,53,False
40310.8969418,50,white,42,False
21496.7554398,51,white,23,True
13863.5876568,52,white,45,False
0.0,51,white,72,False
14752.443432,52,white,6,True
15419.6817942,53,white,61,False
14036.8344356,51,white,46,False
9968.27012993,53,white,37,False
0.0,52,white,27,False
8341.69711306,53,white,54,False
14493.3198902,50,white,8,True
10835.1897427,51,white,15,True
0.0,50,nonwhite,44,False
23808.7832968,50,white,61,False
33711.391256,50,white,58,False
0.0,51,nonwhite,7,True
8591.0463527,52,white,58,False
19234.3875751,50,nonwhite,11,True
17374.076913,52,white,15,True
8334.07640214,52,white,45,False
0.0,52,white,15,True
32520.9082605,51,white,43,False
20794.3639345,50,white,13,True
25691.9660414,52,white,65,False
28050.9862614,52,white,42,False
24263.936443,50,nonwhite,7,True
0.0,51,white,68,False
0.0,53,nonwhite,54,False
0.0,50,white,56,False
13611.184906,50,white,13,True
10756.4996999,53,white,50,False
12292.6632457,53,white,52,False
7147.42193895,51,white,2,True
11683.9537794,52,white,6,True
5705.50790976,51,white,4,True
0.0,51,nonwhite,60,False
11382.9611407,52,nonwhite,61,False
0.0,53,nonwhite,65,False
15129.0693038,53,white,64,False
11901.6370426,53,white,12,True
18643.2829612,53,white,39,False
12296.4229014,52,white,24,False
0.0,52,white,62,False
34834.6517043,51,white,62,False
0.0,52,white,44,False
27238.482754,50,nonwhite,55,False
10368.7190322,53,white,43,False
27499.2514443,50,white,51,False
8310.3940392,53,white,24,False
6595.23289092,50,white,38,True
0.0,50,nonwhite,47,False
0.0,52,white,18,True
0.0,51,white,15,True
6325.49314423,53,white,52,False
52426.7705121,50,white,26,True
9167.96959399,51,white,6,True
0.0,53,nonwhite,21,False
0.0,51,white,24,True
8699.28685548,51,nonwhite,53,False
0.0,50,white,24,True
0.0,50,nonwhite,24,True
7291.27289716,51,white,72,False
21496.6189588,51,nonwhite,63,False
0.0,50,white,60,False
25535.6721394,51,white,12,True
10168.5538173,50,white,38,True
15257.2200424,53,white,50,False
8797.70390655,52,white,47,False
0.0,51,nonwhite,42,False
20284.9807295,51,white,18,True
4165.76969926,53,white,49,False
0.0,50,white,2,True
14366.6356796,53,white,49,False
7054.43822407,52,white,13,True
33652.5077217,50,nonwhite,37,True
0.0,52,white,73,False
8868.538522,52,white,10,True
18673.1952931,53,white,6,True
14249.3806388,52,white,19,True
27446.299364,52,nonwhite,64,False
17717.0640277,51,white,8,True
8235.58259021,52,white,61,False
0.0,53,nonwhite,10,True
0.0,53,white,41,False
13678.1573171,50,white,70,False
7317.3659683,50,white,4,True
11025.6151112,52,white,18,True
0.0,51,white,3,True
11340.0079007,53,nonwhite,6,True
0.0,52,white,37,False
0.0,52,white,23,False
20819.5585722,51,white,36,False
11092.1575682,50,white,11,True
0.0,50,white,47,False
4901.83998539,53,white,4,True
18546.4766479,53,white,46,False
0.0,50,white,67,False
19983.2279649,50,nonwhite,69,False
17670.7045548,50,white,41,False
16693.7845705,52,white,34,False
21849.7201447,52,white,11,True
10938.7537587,52,white,46,False
9412.96565305,53,nonwhite,7,True
0.0,50,nonwhite,19,True
9915.91022543,51,nonwhite,21,True
3377.92541208,51,white,18,True
13922.7759303,52,white,18,True
23559.3000216,52,white,56,False
29492.0702172,53,white,72,False
0.0,53,white,56,False
40378.499197,52,nonwhite,14,True
7094.49009886,50,nonwhite,63,False
8853.17701127,50,nonwhite,8,True
2657.44002699,53,white,3,True
10956.8524917,52,white,67,False
0.0,52,nonwhite,51,False
26289.2650648,50,nonwhite,16,True
25167.5215317,51,nonwhite,43,False
22337.4182573,52,nonwhite,31,False
16469.9108811,50,white,20,True
8679.75545946,52,white,46,False
10561.7693019,50,white,45,False
15498.6492237,50,white,7,True
21493.7087808,52,white,42,False
12704.6538142,50,nonwhite,35,True
0.0,53,white,56,False
17294.7457394,53,white,71,False
19041.6122732,53,nonwhite,29,False
0.0,51,white,49,False
18064.6797518,51,white,21,True
22741.12488,51,white,70,False
21986.8991347,53,nonwhite,66,False
9524.84852559,50,white,2,True
0.0,51,white,10,True
6630.31532823,52,nonwhite,47,False
9840.39122201,52,white,68,False
17436.2034027,51,white,39,False
97434.7472299,50,white,28,True
15829.9187436,50,white,4,True
17725.1432655,53,white,63,False
17308.3535082,50,white,6,True
0.0,50,white,1,True
16224.7504065,52,nonwhite,16,True
11529.1327366,53,white,36,False
0.0,53,white,50,False
29819.9372909,51,white,7,True
19412.0204744,53,nonwhite,28,False
10731.7137226,52,white,40,False
0.0,52,white,14,True
0.0,53,white,71,False
0.0,51,nonwhite,41,False
9987.0953257,51,white,67,False
13317.3606136,53,nonwhite,72,False
19873.4425318,50,white,69,False
19622.1202806,52,white,46,False
14245.9942292,51,white,73,False
7735.73055769,53,white,73,False
17636.8912684,52,white,10,True
42711.9952888,53,white,35,False
0.0,50,white,31,True
13827.4924075,52,white,47,False
0.0,51,white,32,False
8150.14188733,50,nonwhite,8,True
0.0,52,white,14,True
19209.1850644,50,white,5,True
21697.8166143,50,white,31,True
10519.3676081,51,white,35,False
7907.25703784,51,white,15,True
9883.62648778,50,white,57,False
13781.7810532,51,white,63,False
7678.98586285,52,white,10,True
13499.3047657,52,white,16,True
0.0,50,white,62,False
10575.1009171,51,nonwhite,13,True
0.0,51,white,72,False
0.0,51,white,38,False
30887.3942594,53,white,49,False
0.0,53,white,39,False
0.0,53,nonwhite,29,False
14969.4104796,51,white,40,False
18668.4445545,51,nonwhite,5,True
15377.7896951,52,nonwhite,23,False
9646.76748599,50,nonwhite,12,True
6530.24758869,50,white,35,True
10158.0915266,53,white,1,True
32820.67435,53,white,46,False
8727.87991761,53,white,53,False
0.0,50,white,10,True
12560.4781589,53,white,61,False
30129.9507923,51,nonwhite,49,False
13811.3134835,51,white,22,True
5758.76736013,52,nonwhite,18,True
5582.50969696,52,white,68,False
0.0,52,white,36,False
10630.1327687,53,white,22,False
11724.7609411,52,nonwhite,57,False
0.0,51,white,18,True
2716.52525203,52,white,2,True
